StockCode,description,elasticity_category,confidence,current_price,recommended_price,final_change_pct,action,elasticity,p_value,r_squared,total_revenue
21900,"key fob , shed",highly elastic,low,0.65,0.65,0.0,hold — low confidence,-1.9073,0.4512,0.0525,1963.0300000000002
23251,vintage red enamel trim mug,unusual,medium,1.1975,1.1975,0.0,manual review,17.731,0.1805,0.3262,1956.7
11001,asstd design racing car pen,highly elastic,low,2.223333333333333,2.223333333333333,0.0,hold — low confidence,-1.8473,0.4265,0.0584,1953.0
22932,baking mould toffee cup chocolate,highly elastic,high,2.55,2.55,0.0,hold — price sensitive,-80.732,0.0023,0.5845,1950.9
22863,soap dish brocante,highly elastic,high,2.95,2.95,0.0,hold — price sensitive,-59.6228,0.0371,0.3383,1948.3500000000001
23227,filigree heart butterfly white,unusual,low,1.25,1.25,0.0,hold — low confidence,2.3184,0.8767,0.0043,1947.06
22824,3 tier sweetheart garden shelf,highly elastic,medium,35.69,35.69,0.0,hold — price sensitive,-18.8668,0.1114,0.2336,1938.2500000000002
21993,floral folk stationery set,highly elastic,nan,1.3306666666666667,1.3306666666666667,0.0,hold — price sensitive,-3.4362,0.0,0.911,1934.8500000000001
21033,jumbo bag charlie and lola toys,elastic,low,2.4,2.4,0.0,hold — low confidence,-0.8411,0.7741,0.0109,1934.75
22509,sewing box retrospot design,highly elastic,high,3.9499999999999997,3.9499999999999997,0.0,hold — price sensitive,-1.9476,0.0006,0.6684,1931.75
22121,noel wooden block letters,unusual,low,5.95,5.95,0.0,hold — low confidence,5.7349,0.6182,0.0287,1930.89
22732,3d vintage christmas stickers,unusual,low,1.40125,1.40125,0.0,hold — low confidence,6.5933,0.4502,0.1182,1930.38
22955,36 foil star cake cases,inelastic,rule-based,0.79,0.83,5.0,increase price (rule-based),-0.1335,0.894,0.0017,1929.14
85049G,chocolate box ribbons,unusual,low,1.25,1.25,0.0,hold — low confidence,1.5369,0.7901,0.0067,1926.33
23213,star wreath decoration with bell,unusual,low,1.25,1.25,0.0,hold — low confidence,29.8631,0.2428,0.2596,1923.19
82581,toilet metal sign,highly elastic,low,0.55,0.55,0.0,hold — low confidence,-13.9943,0.3008,0.0968,1919.8400000000001
22973,children's circus parade mug,highly elastic,low,1.5999999999999999,1.5999999999999999,0.0,hold — low confidence,-6.8022,0.5928,0.0268,1917.8999999999996
23235,storage tin vintage leaf,inelastic,rule-based,1.6972727272727275,1.78,5.0,increase price (rule-based),-0.3119,0.8821,0.0048,1902.69
23161,regency cake fork,highly elastic,medium,1.23,1.23,0.0,hold — price sensitive,-29.073,0.095,0.4579,1896.6000000000001
84880,white wire egg holder,highly elastic,high,7.5,7.5,0.0,hold — price sensitive,-4.0557,0.0357,0.3422,1896.15
23315,ivory refectory clock,highly elastic,low,9.95,9.95,0.0,hold — low confidence,-29.5934,0.2276,0.2743,1894.7
22744,make your own monsoon card kit,elastic,high,0.8928571428571429,0.8928571428571429,0.0,hold — elastic,-1.4403,0.002,0.5971,1893.0400000000002
22792,fluted antique candle holder,unusual,high,0.9077777777777778,0.9077777777777778,0.0,manual review,17.8113,0.0463,0.3142,1888.31
22592,cardholder holly wreath metal,unusual,low,4.28,4.28,0.0,hold — low confidence,4.3248,0.5915,0.0616,1886.08
35004C,set of 3 coloured  flying ducks,highly elastic,medium,5.32,5.32,0.0,hold — price sensitive,-64.2303,0.0757,0.8542,1882.65
22733,3d traditional christmas stickers,unusual,high,1.25,1.25,0.0,manual review,20.6566,0.0033,0.8477,1882.31
23291,dolly girl childrens cup,unusual,low,1.25,1.25,0.0,hold — low confidence,0.2825,0.9871,0.0001,1881.39
23274,star t-light holder willie winkie,unusual,low,1.9780000000000002,1.9780000000000002,0.0,hold — low confidence,2.0994,0.7817,0.0168,1875.0599999999997
21249,woodland  height chart stickers,highly elastic,medium,2.95,2.95,0.0,hold — price sensitive,-21.7744,0.0518,0.3018,1874.4
22931,baking mould heart white chocolate,highly elastic,low,2.55,2.55,0.0,hold — low confidence,-8.9323,0.6638,0.0178,1873.65
20992,jazz hearts purse notebook,highly elastic,high,0.39,0.39,0.0,hold — price sensitive,-3.0925,0.0001,0.767,1867.05
21556,ceramic strawberry money box,highly elastic,high,2.53,2.53,0.0,hold — price sensitive,-85.2694,0.0006,0.7478,1859.3999999999999
22574,heart wooden christmas decoration,unusual,medium,0.9209090909090908,0.9209090909090908,0.0,manual review,29.3544,0.0772,0.4307,1854.54
40016,chinese dragon paper lanterns,highly elastic,high,0.41,0.41,0.0,hold — price sensitive,-20.7296,0.0021,0.7122,1854.12
22897,oven mitt apples design,elastic,low,1.7128571428571429,1.7128571428571429,0.0,hold — low confidence,-1.1095,0.5362,0.0357,1850.66
23357,hot water bottle sex bomb,elastic,low,2.31,2.31,0.0,hold — low confidence,-0.8522,0.7979,0.0254,1843.5500000000002
37450,ceramic cake bowl + hanging cakes,highly elastic,high,2.95,2.95,0.0,hold — price sensitive,-27.8288,0.0465,0.3138,1841.0
23359,set of 12 t-lights vintage doiley,highly elastic,low,1.95,1.95,0.0,hold — low confidence,-48.1241,0.3342,0.3052,1840.6499999999999
22859,easter tin bunny bouquet,highly elastic,low,1.64,1.64,0.0,hold — low confidence,-43.4008,0.28,0.128,1832.6999999999998
22601,christmas retrospot angel wood,unusual,low,0.91,0.91,0.0,hold — low confidence,12.1306,0.2128,0.2895,1827.4199999999998
47504K,english rose garden secateurs,highly elastic,medium,1.34,1.34,0.0,hold — price sensitive,-1.5401,0.0589,0.3124,1826.78
22736,ribbon reel making snowmen,inelastic,rule-based,2.06,2.16,5.0,increase price (rule-based),-0.3862,0.9585,0.0004,1825.46
22807,set of 6 t-lights toadstools,highly elastic,medium,1.675,1.675,0.0,hold — price sensitive,-1.6999,0.1409,0.1863,1790.8500000000001
84968A,set of 16 vintage rose cutlery,highly elastic,high,12.75,12.75,0.0,hold — price sensitive,-20.014,0.0355,0.3428,1787.85
10135,colouring pencils brown tube,highly elastic,medium,1.492,1.492,0.0,hold — price sensitive,-2.2972,0.052,0.3014,1786.69
22536,magic drawing slate purdey,highly elastic,high,0.42,0.42,0.0,hold — price sensitive,-31.9623,0.0264,0.374,1782.18
51014A,"feather pen,hot pink",highly elastic,high,0.434,0.434,0.0,hold — price sensitive,-1.9432,0.013,0.4429,1777.61
37446,mini cake stand with hanging cakes,highly elastic,high,1.45,1.45,0.0,hold — price sensitive,-29.7933,0.0016,0.6127,1775.05
21916,set 12 retro white chalk sticks,highly elastic,low,0.45416666666666666,0.45416666666666666,0.0,hold — low confidence,-2.5811,0.6485,0.0196,1771.54
21584,retrospot small tube matches,unusual,low,1.65,1.65,0.0,hold — low confidence,9.9223,0.2759,0.1068,1754.8999999999999
21873,if you can't stand the heat mug,highly elastic,high,1.76,1.76,0.0,hold — price sensitive,-4.1642,0.0321,0.3536,1752.34
72802B,ocean scent candle in jewelled box,highly elastic,nan,4.03,4.03,0.0,hold — price sensitive,-6.5175,0.0,0.8677,1749.94
21990,modern floral stationery set,highly elastic,high,1.36,1.36,0.0,hold — price sensitive,-3.4316,0.0001,0.78,1745.05
22710,wrap i love london,highly elastic,high,0.42,0.42,0.0,hold — price sensitive,-30.1368,0.0266,0.373,1742.5
22593,christmas gingham star,unusual,medium,0.9279999999999999,0.9279999999999999,0.0,manual review,24.7058,0.0837,0.3672,1736.9699999999998
22534,magic drawing slate spaceboy,highly elastic,low,0.42,0.42,0.0,hold — low confidence,-17.8585,0.3716,0.0731,1735.5
22788,brocante coat rack,highly elastic,medium,9.77,9.77,0.0,hold — price sensitive,-26.2853,0.0879,0.4726,1734.05
22639,set of 4 napkin charms hearts,inelastic,rule-based,0.79,0.83,5.0,increase price (rule-based),-0.3267,0.5506,0.0333,1733.37
22588,card holder gingham heart,unusual,low,3.856666666666667,3.856666666666667,0.0,hold — low confidence,0.1209,0.9645,0.0003,1732.4099999999999
15044D,red paper parasol,highly elastic,high,2.95,2.95,0.0,hold — price sensitive,-44.1486,0.033,0.3793,1729.95
23228,filigree heart bird white,highly elastic,low,1.6533333333333333,1.6533333333333333,0.0,hold — low confidence,-2.4102,0.4527,0.097,1726.3
22186,red star card holder,highly elastic,high,2.45,2.45,0.0,hold — price sensitive,-12.9781,0.0026,0.7491,1723.79
23090,vintage glass t-light holder,unusual,high,0.8705882352941176,0.8705882352941176,0.0,manual review,12.7715,0.0133,0.6672,1723.62
22712,card dolly girl,unusual,low,0.45625,0.45625,0.0,hold — low confidence,3.1516,0.6079,0.0273,1721.37
21845,dairy maid stripe mug,highly elastic,high,1.5,1.5,0.0,hold — price sensitive,-1.7246,0.0001,0.7795,1721.0900000000001
22562,monsters stencil craft,unusual,low,1.343076923076923,1.343076923076923,0.0,hold — low confidence,7.1324,0.5036,0.0416,1720.42
22858,easter tin keepsake,highly elastic,low,1.64,1.64,0.0,hold — low confidence,-31.6268,0.5649,0.0705,1718.85
22803,ivory embroidered quilt,highly elastic,high,39.21,39.21,0.0,hold — price sensitive,-22.7354,0.0008,0.776,1715.9
22119,peace wooden block letters,highly elastic,high,1.95,1.95,0.0,hold — price sensitive,-1.8252,0.0279,0.368,1703.1
22027,tea party birthday card,unusual,low,0.42,0.42,0.0,hold — low confidence,5.027,0.3635,0.0755,1702.79
21471,strawberry raffia food cover,highly elastic,high,3.72,3.72,0.0,hold — price sensitive,-33.7491,0.0163,0.4542,1702.65
22115,metal sign empire tea,elastic,high,0.79,0.79,0.0,hold — elastic,-1.4409,0.0001,0.7563,1695.2300000000002
23073,georgian trinket box,highly elastic,low,12.5,12.5,0.0,hold — low confidence,-28.7661,0.2494,0.1839,1694.0
21586,kings choice giant tube matches,highly elastic,high,2.48,2.48,0.0,hold — price sensitive,-11.9237,0.0082,0.5585,1691.25
23358,hot stuff hot water bottle,elastic,low,1.75,1.75,0.0,hold — low confidence,-0.8433,0.7159,0.0507,1689.9
21564,pink  heart shape love bucket,highly elastic,high,0.7900000000000001,0.7900000000000001,0.0,hold — price sensitive,-2.3651,0.0025,0.58,1680.73
23155,knickerbockerglory magnet assorted,highly elastic,low,0.83,0.83,0.0,hold — low confidence,-24.2614,0.4223,0.0821,1679.34
21989,pack of 20 skull paper napkins,highly elastic,low,0.85,0.85,0.0,hold — low confidence,-19.4951,0.3691,0.0739,1675.24
23160,regency tea spoon,highly elastic,medium,1.23,1.23,0.0,hold — price sensitive,-32.916,0.1066,0.4358,1666.8
22579,wooden tree christmas scandinavian,highly elastic,medium,0.64,0.64,0.0,hold — price sensitive,-4.6718,0.0542,0.6453,1665.1599999999999
22055,mini cake stand  hanging strawbery,elastic,medium,0.44478260869565217,0.44478260869565217,0.0,hold — elastic,-1.091,0.0777,0.256,1665.08
21988,pack of 6 skull paper plates,highly elastic,high,0.85,0.85,0.0,hold — price sensitive,-50.5846,0.0113,0.4564,1663.3
21992,vintage paisley stationery set,highly elastic,nan,2.12,2.12,0.0,hold — price sensitive,-3.3243,0.0,0.8216,1658.69
70006,love heart pocket warmer,highly elastic,high,0.8975,0.8975,0.0,hold — price sensitive,-5.4839,0.0241,0.4903,1657.6999999999998
21917,set 12 kids  white chalk sticks,elastic,low,0.42,0.42,0.0,hold — low confidence,-1.0386,0.9044,0.0014,1653.24
23057,gemstone chandelier t-light holder,highly elastic,high,4.42,4.42,0.0,hold — price sensitive,-3.8475,0.0173,0.6388,1650.2
22602,christmas retrospot heart wood,unusual,medium,0.8499999999999999,0.8499999999999999,0.0,manual review,25.3398,0.063,0.3043,1647.4199999999998
22414,doormat neighbourhood witch,unusual,low,3.95,3.95,0.0,hold — low confidence,0.4646,0.6881,0.0152,1645.67
47570B,tea time table cloth,highly elastic,medium,10.42,10.42,0.0,hold — price sensitive,-37.4251,0.1086,0.7946,1642.68
21056,doctor's bag soft toy,highly elastic,high,12.79,12.79,0.0,hold — price sensitive,-2.5811,0.032,0.354,1640.1799999999998
21068,vintage billboard love/hate mug,highly elastic,high,1.25,1.25,0.0,hold — price sensitive,-19.683,0.0363,0.3406,1637.71
23214,jingle bell heart antique gold,unusual,low,2.307777777777778,2.307777777777778,0.0,hold — low confidence,6.5196,0.5447,0.0778,1635.23
21899,"key fob , garage design",highly elastic,medium,0.79,0.79,0.0,hold — price sensitive,-4.8613,0.0505,0.3047,1633.0700000000002
23434,3 raffia ribbons 50's christmas,unusual,low,0.79,0.79,0.0,hold — low confidence,1.7988,0.6516,0.1214,1632.4
23096,petit tray chic,highly elastic,medium,2.1966666666666668,2.1966666666666668,0.0,hold — price sensitive,-7.9484,0.0885,0.4075,1629.83
22544,mini jigsaw spaceboy,elastic,low,0.244375,0.244375,0.0,hold — low confidence,-1.0846,0.5236,0.038,1628.3
21494,rotating leaves t-light holder,unusual,medium,1.422857142857143,1.422857142857143,0.0,manual review,9.3952,0.0562,0.2927,1624.73
21245,green polkadot plate,highly elastic,medium,1.5699999999999998,1.5699999999999998,0.0,hold — price sensitive,-14.9773,0.0854,0.2452,1619.81
85035C,rose 3 wick morris box candle,highly elastic,high,3.62,3.62,0.0,hold — price sensitive,-3.4871,0.001,0.7203,1611.45
22789,t-light holder sweetheart hanging,highly elastic,medium,2.495,2.495,0.0,hold — price sensitive,-3.4473,0.1773,0.1589,1605.84
85061W,white jewelled heart decoration,highly elastic,medium,0.85,0.85,0.0,hold — price sensitive,-26.9586,0.1818,0.1559,1604.9099999999999
22651,gentleman shirt repair kit,elastic,low,0.85,0.85,0.0,hold — low confidence,-1.0045,0.7997,0.0061,1602.7199999999998
85015,set of 12  vintage postcard set,elastic,high,0.65,0.65,0.0,hold — elastic,-1.3378,0.0057,0.5155,1591.42
22156,heart decoration with pearls,unusual,low,0.85,0.85,0.0,hold — low confidence,0.8392,0.7663,0.0084,1588.1599999999999
84356,pompom curtain,elastic,medium,1.95,1.95,0.0,hold — elastic,-1.0083,0.1965,0.1466,1570.15
23217,laurel heart antique silver,unusual,high,1.4166666666666667,1.4166666666666667,0.0,manual review,8.5754,0.0071,0.7942,1564.5
84596F,small marshmallows pink bowl,highly elastic,high,0.4492857142857143,0.4492857142857143,0.0,hold — price sensitive,-1.9739,0.0001,0.7612,1561.6299999999999
85034C,3 rose morris boxed candles,highly elastic,nan,2.119333333333333,2.119333333333333,0.0,hold — price sensitive,-4.0097,0.0,0.897,1560.64
22305,coffee mug pink paisley design,highly elastic,low,2.55,2.55,0.0,hold — low confidence,-2.9114,0.2221,0.1321,1559.44
23317,blue refectory clock,highly elastic,low,9.95,9.95,0.0,hold — low confidence,-30.5424,0.41,0.1391,1557.8999999999999
37495,fairy cake birthday candle set,highly elastic,low,3.75,3.75,0.0,hold — low confidence,-10.4488,0.2696,0.1094,1547.4
21394,red polkadot beaker,highly elastic,medium,0.59,0.59,0.0,hold — price sensitive,-1.9505,0.0857,0.3243,1538.62
22928,yellow giant garden thermometer,unusual,low,7.577500000000001,7.577500000000001,0.0,hold — low confidence,0.5358,0.8422,0.0038,1535.5700000000002
21207,skull and crossbones  garland,highly elastic,medium,1.65,1.65,0.0,hold — price sensitive,-29.9202,0.1125,0.2129,1533.8999999999999
23273,heart t-light holder willie winkie,unusual,low,1.65,1.65,0.0,hold — low confidence,17.1076,0.2318,0.2702,1533.84
22828,regency mirror with shutters,highly elastic,medium,156.67,156.67,0.0,hold — price sensitive,-3.3609,0.1028,0.5261,1530.0
22934,baking mould easter egg white choc,highly elastic,medium,2.93,2.93,0.0,hold — price sensitive,-70.291,0.0521,0.4381,1527.2
22398,magnets pack of 4 swallows,elastic,high,0.39,0.39,0.0,hold — elastic,-1.3259,0.0017,0.6055,1526.22
21544,skulls  water transfer tattoos,highly elastic,high,0.85,0.85,0.0,hold — price sensitive,-25.6064,0.0442,0.3193,1522.3999999999999
22891,tea for one polkadot,inelastic,rule-based,5.596666666666667,5.88,5.0,increase price (rule-based),-0.2589,0.8645,0.0028,1519.01
22479,daisy garden marker,unusual,high,1.25,1.25,0.0,manual review,37.3055,0.0191,0.4063,1513.1
21981,pack of 12 woodland tissues,highly elastic,medium,0.4633333333333334,0.4633333333333334,0.0,hold — price sensitive,-2.2577,0.1178,0.2074,1512.9299999999998
22377,bottle bag retrospot,highly elastic,high,2.1,2.1,0.0,hold — price sensitive,-4.4421,0.0167,0.4197,1510.89
21967,pack of 12 skull tissues,highly elastic,low,0.39,0.39,0.0,hold — low confidence,-1.5693,0.4646,0.0496,1506.24
22220,cake stand lovebird 2 tier white,highly elastic,high,2.95,2.95,0.0,hold — price sensitive,-1.759,0.017,0.4494,1499.5
22799,sweetheart wire fruit bowl,elastic,low,2.95,2.95,0.0,hold — low confidence,-0.8969,0.2528,0.1169,1497.8
22165,"diamante heart shaped wall mirror,",highly elastic,high,4.83,4.83,0.0,hold — price sensitive,-4.0263,0.0001,0.8167,1490.65
22985,"wrap, billboard fonts design",highly elastic,high,0.42,0.42,0.0,hold — price sensitive,-52.7623,0.0099,0.4682,1487.0
23181,bull dog bottle top wall clock,unusual,low,7.5,7.5,0.0,hold — low confidence,6.2021,0.3239,0.1214,1484.25
15060B,fairy cake design umbrella,unusual,low,3.74,3.74,0.0,hold — low confidence,1.331,0.6831,0.0174,1482.87
22594,christmas gingham tree,unusual,low,0.98,0.98,0.0,hold — low confidence,5.5108,0.4101,0.0988,1480.06
22913,red coat rack paris fashion,highly elastic,high,4.95,4.95,0.0,hold — price sensitive,-47.9269,0.0052,0.5234,1479.69
23226,filigree heart daisy white,highly elastic,low,1.25,1.25,0.0,hold — low confidence,-6.8827,0.8269,0.0086,1478.59
22313,office mug warmer pink,elastic,low,1.25,1.25,0.0,hold — low confidence,-0.7297,0.6604,0.0182,1477.1000000000001
18097C,white tall porcelain t-light holder,highly elastic,high,2.5,2.5,0.0,hold — price sensitive,-23.855,0.0284,0.3959,1471.3500000000001
22671,french laundry sign blue metal,highly elastic,low,1.6499999999999997,1.6499999999999997,0.0,hold — low confidence,-2.7857,0.474,0.0476,1465.31
84818,danish rose photo frame,elastic,medium,1.68,1.68,0.0,hold — elastic,-1.3878,0.0918,0.2835,1461.6
22312,office mug warmer polkadot,inelastic,rule-based,2.1,2.2,5.0,increase price (rule-based),-0.2734,0.9274,0.0008,1454.9900000000002
21206,strawberry honeycomb  garland,highly elastic,high,1.58,1.58,0.0,hold — price sensitive,-8.3321,0.0018,0.6392,1446.6
21509,cowboys and indians birthday card,highly elastic,low,0.47125,0.47125,0.0,hold — low confidence,-1.8936,0.4377,0.0557,1444.75
